X,Y,OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
-122.067311524,37.9058250900001,471,9003025,Walnut Creek,http://www.bart.gov/stations/wcrk,WCRK,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.9058250900001,-122.067311524,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,ELEVATED,200 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94596,Walnut Creek - BART
-122.295083051,37.804897,472,9003026,West Oakland,http://www.bart.gov/stations/woak,WOAK,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.804897,-122.295083051,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,GROUND,1451 7TH STREET,OAKLAND,CA,94607,West Oakland - BART
-122.26978,37.85302,473,9003027,Ashby,http://www.bart.gov/stations/ashb,ASHB,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.8530200000001,-122.26978,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,GROUND,3100 ADELINE STREET,BERKELEY,CA,94703,Ashby - BART
-122.126524267,37.6969535900001,474,9003028,Bay Fair,http://www.bart.gov/stations/bayf,BAYF,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.6969535900001,-122.126524267,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,ELEVATED,15242 HESPERIAN BLVD,SAN LEANDRO,CA,94578,Bay Fair - BART
-122.196878051,37.753678,475,9003029,Coliseum,http://www.bart.gov/stations/cols,COLS,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.753678,-122.196878051,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,ELEVATED,7200 SAN LEANDRO ST,OAKLAND,CA,94621,Coliseum - BART
-122.268014117,37.870089396,476,9003030,Downtown Berkeley,http://www.bart.gov/stations/dbrk,DBRK,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.870089396,-122.268014117,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,BELOW,2160 SHATTUCK AVENUE,BERKELEY,CA,94704,Downtown Berkeley - BART
-122.316927443,37.9252199630001,477,9003031,El Cerrito del Norte,http://www.bart.gov/stations/rich,DELN,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.9252199630001,-122.316927443,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,ELEVATED,6400 CUTTING BLVD,EL CERRITO,CA,94530,El Cerrito del Norte - BART
-121.976599941,37.5574785850001,478,9003032,Fremont,http://www.bart.gov/stations/frmt,FRMT,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.5574785850001,-121.976599941,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,GROUND,2000 BART WAY,FREMONT,CA,94536,Fremont - BART
-122.224099043,37.774871186,479,9003033,Fruitvale,http://www.bart.gov/stations/ftvl,FTVL,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.774871186,-122.224099043,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,ELEVATED,3401 EAST 12TH STREET,OAKLAND,CA,94601,Fruitvale - BART
-122.086993,37.669721,480,9003034,Hayward,http://www.bart.gov/stations/hayw,HAYW,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.669721,-122.086993,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,GROUND,699 'B' STREET,HAYWARD,CA,94541,Hayward - BART
-122.265589,37.797472,481,9003035,Lake Merritt,http://www.bart.gov/stations/lake,LAKE,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.797472,-122.265589,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,BELOW,800 MADISON STREET,OAKLAND,CA,94607,Lake Merritt - BART
-122.28345,37.87404,482,9003036,North Berkeley,http://www.bart.gov/stations/nbrk,NBRK,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.87404,-122.28345,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,BELOW,1750 SACRAMENTO STREET,BERKELEY,CA,94702,North Berkeley - BART
-122.298928,37.902621,483,9003037,El Cerrito Plaza,http://www.bart.gov/stations/plza,PLZA,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.9026210000001,-122.298928,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,ELEVATED,6699 FAIRMOUNT AVENUE,EL CERRITO,CA,94530,El Cerrito Plaza - BART
-122.35317,37.93689,484,9003038,Richmond,http://www.bart.gov/stations/rich,RICH,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.9368900000001,-122.35317,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,GROUND,1700 NEVIN AVENUE,RICHMOND,CA,94801,Richmond - BART
-122.160809478,37.721809293,485,9003039,San Leandro,http://www.bart.gov/stations/sanl,SANL,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.721809293,-122.160809478,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,ELEVATED,1401 SAN LEANDRO BLVD,SAN LEANDRO,CA,94577,San Leandro - BART
-122.057158802,37.6343102110001,486,9003040,South Hayward,http://www.bart.gov/stations/shay,SHAY,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.6343102110001,-122.057158802,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,GROUND,28601 DIXON STREET,HAYWARD,CA,94544,South Hayward - BART
-122.01726435,37.5907454170001,487,9003041,Union City,http://www.bart.gov/stations/ucty,UCTY,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.5907454170001,-122.01726435,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,GROUND,10 UNION SQUARE,UNION CITY,CA,94587,Union City - BART
-122.07557,37.69075,488,9003042,Castro Valley,http://www.bart.gov/stations/cast,CAST,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.69075,-122.07557,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,GROUND,3301 NORBRIDGE DR,CASTRO VALLEY,CA,94546,Castro Valley - BART
-121.899192167,37.701640513,489,9003043,Dublin/Pleasanton,http://www.bart.gov/stations/dubl,DUBL,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.701640513,-121.899192167,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,GROUND,5801 OWENS DR,PLEASANTON,CA,94588,Dublin/Pleasanton - BART
-121.9281,37.69976,490,9003044,West Dublin/Pleasanton,http://www.bart.gov/stations/wdub,WDUB,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.69976,-121.9281,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,GROUND,6501 GOLDEN GATE DRIVE,DUBLIN,CA,94568,West Dublin/Pleasanton - BART
-122.21244,37.71297,491,9003045,Oakland Int'l Airport,http://www.bart.gov/stations/oakl,OAKL,BART,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,9003,37.71297,-122.21244,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,http://www.bart.gov/schedules/developers/gtfs,2015/09/14 00:00:00,BELOW,4 AIRPORT DRIVE,OAKLAND,CA,94621,Oakland Int'l Airport - BART
-95.402847589,29.673570483,492,6008001,FANNIN SOUTH STN,http://www.ridemetro.org/Pages/RedLine.aspx,25001,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.673570483,-95.402847589,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77045,FANNIN SOUTH STN - METRO
-95.403378,29.685942,493,6008002,RELIANT PARK STN,http://www.ridemetro.org/Pages/RedLine.aspx,25003,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.6859420000001,-95.403378,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77054,RELIANT PARK STN - METRO
-95.404841,29.696472,494,6008003,SMITH LANDS STN,http://www.ridemetro.org/Pages/RedLine.aspx,25005,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.696472,-95.404841,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77030,SMITH LANDS STN - METRO
-95.402901,29.704128,495,6008004,TEXAS MEDICAL CENTER TC STN,http://www.ridemetro.org/Pages/RedLine.aspx,25007,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.704128,-95.402901,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77030,TEXAS MEDICAL CENTER TC STN - METRO
-95.400583453,29.7100920250001,496,6008005,DRYDEN/TMC STN,http://www.ridemetro.org/Pages/RedLine.aspx,25009,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7100920250001,-95.400583453,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77030,DRYDEN/TMC STN - METRO
-95.397419,29.714087,497,6008006,MEMORIAL HERMANN/HOUSTON ZOO STN,http://www.ridemetro.org/Pages/RedLine.aspx,25011,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7140870000001,-95.397419,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77030,MEMORIAL HERMANN/HOUSTON ZOO STN - METRO
-95.393570821,29.7200299410001,498,6008007,HERMANN PARK/RICE U STN,http://www.ridemetro.org/Pages/RedLine.aspx,25013,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7200299410001,-95.393570821,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77030,HERMANN PARK/RICE U STN - METRO
-95.389180773,29.7246289230001,499,6008008,MUSEUM DISTRICT STN,http://www.ridemetro.org/Pages/RedLine.aspx,25015,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7246289230001,-95.389180773,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77004,MUSEUM DISTRICT STN - METRO
-95.383382,29.732772,500,6008009,WHEELER STN,http://www.ridemetro.org/Pages/RedLine.aspx,25017,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7327720000001,-95.383382,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77002,WHEELER STN - METRO
-95.3788163629999,29.739411918,501,6008010,ENSEMBLE/HCC STN,http://www.ridemetro.org/Pages/RedLine.aspx,25019,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.739411918,-95.3788163629999,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77004,ENSEMBLE/HCC STN - METRO
-95.373776735,29.745781161,502,6008011,MCGOWEN STN,http://www.ridemetro.org/Pages/RedLine.aspx,25021,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.745781161,-95.373776735,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77002,MCGOWEN STN - METRO
-95.369956147,29.750604256,503,6008012,DOWNTOWN TC STN,http://www.ridemetro.org/Pages/RedLine.aspx,25023,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.750604256,-95.369956147,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77002,DOWNTOWN TC STN - METRO
-95.367576344,29.753609651,504,6008013,BELL STN,http://www.ridemetro.org/Pages/RedLine.aspx,25025,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.753609651,-95.367576344,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77002,BELL STN - METRO
-95.364579019,29.7573926580001,505,6008014,MAIN STREET SQUARE STN,http://www.ridemetro.org/Pages/RedLine.aspx,25027,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7573926580001,-95.364579019,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77002,MAIN STREET SQUARE STN - METRO
-95.361045115,29.761865879,506,6008015,PRESTON STN,http://www.ridemetro.org/Pages/RedLine.aspx,25029,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.761865879,-95.361045115,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77002,PRESTON STN - METRO
-95.358729518,29.7658895180001,507,6008016,UH-DOWNTOWN STN,http://www.ridemetro.org/Pages/RedLine.aspx,25031,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7658895180001,-95.358729518,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,ELEVATED,NOT AVAILABLE,HOUSTON,TX,77002,UH-DOWNTOWN STN - METRO
-95.359291,29.771826,508,6008017,BURNETT TC CASA DE AMIGOS,http://www.ridemetro.org/Pages/RedLine.aspx,25033,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.771826,-95.359291,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,ELEVATED,NOT AVAILABLE,HOUSTON,TX,77026,BURNETT TC CASA DE AMIGOS - METRO
-95.36406,29.78124,509,6008018,QUITMAN NEAR NORTHSIDE,http://www.ridemetro.org/Pages/RedLine.aspx,25035,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.78124,-95.3640599999999,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77009,QUITMAN NEAR NORTHSIDE - METRO
-95.360768,29.785473,510,6008019,FULTON NORTH CENTRAL,http://www.ridemetro.org/Pages/RedLine.aspx,25037,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.785473,-95.360768,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77009,FULTON NORTH CENTRAL - METRO
-95.365805,29.795378,511,6008020,MOODY PARK,http://www.ridemetro.org/Pages/RedLine.aspx,25039,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.795378,-95.365805,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77009,MOODY PARK - METRO
-95.368124,29.802743,512,6008021,CAVALCADE,http://www.ridemetro.org/Pages/RedLine.aspx,25041,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.8027430000001,-95.368124,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77009,CAVALCADE - METRO
-95.36943,29.80819,513,6008022,LINDALE PARK,http://www.ridemetro.org/Pages/RedLine.aspx,25043,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.80819,-95.36943,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77009,LINDALE PARK - METRO
-95.3705102499999,29.8157962500001,514,6008023,MELBOURNE NORTH LINDALE,http://www.ridemetro.org/Pages/RedLine.aspx,25045,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.8157962500001,-95.3705102499999,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77022,MELBOURNE NORTH LINDALE - METRO
-95.376012,29.832479,515,6008024,NORTHLINE TRANSIT CENTER HCC,http://www.ridemetro.org/Pages/RedLine.aspx,25048,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.832479,-95.3760119999999,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77022,NORTHLINE TRANSIT CENTER HCC - METRO
-95.363458,29.758816,516,6008025,CENTRAL STN MAIN,http://www.ridemetro.org/Pages/RedLine.aspx,25049,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.758816,-95.363458,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77002,CENTRAL STN MAIN - METRO
-95.367681,29.760755,517,6008026,THEATRE DISTRICT RUSK,http://www.ridemetro.org/Pages/GreenLine.aspx,25051,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7607550000001,-95.3676809999999,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77002,THEATRE DISTRICT RUSK - METRO
-95.362604618,29.757710397,518,6008027,CENTRAL STATION RUSK,http://www.ridemetro.org/Pages/GreenLine.aspx,25053,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.757710397,-95.362604618,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77002,CENTRAL STATION RUSK - METRO
-95.357678235,29.754731667,519,6008028,CONVENTION DISTRICT RUSK,http://www.ridemetro.org/Pages/GreenLine.aspx,25055,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.754731667,-95.357678235,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77010,CONVENTION DISTRICT RUSK - METRO
-95.351974,29.753553,520,6008029,EADO STADIUM STN,http://www.ridemetro.org/Pages/GreenLine.aspx,25057,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7535530000001,-95.351974,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77003,EADO STADIUM STN - METRO
-95.340149036,29.7475780520001,521,6008030,COFFEE PLANT 2ND WARD,http://www.ridemetro.org/Pages/GreenLine.aspx,25059,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7475780520001,-95.340149036,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77003,COFFEE PLANT 2ND WARD - METRO
-95.329352,29.743604,522,6008031,LOCKWOOD EASTWOOD,http://www.ridemetro.org/Pages/GreenLine.aspx,25061,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7436040000001,-95.329352,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77011,LOCKWOOD EASTWOOD - METRO
-95.320154,29.741157,523,6008032,ALTIC HOWARD HUGHES,http://www.ridemetro.org/Pages/GreenLine.aspx,25063,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.741157,-95.3201539999999,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77011,ALTIC HOWARD HUGHES - METRO
-95.346031422,29.738796279,524,6008033,LEELAND THIRD WARD,http://www.ridemetro.org/Pages/PurpleLine.aspx,25071,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.738796279,-95.346031422,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77003,LEELAND THIRD WARD - METRO
-95.349889,29.728396,525,6008034,ELGIN THIRD WARD,http://www.ridemetro.org/Pages/PurpleLine.aspx,25075,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.728396,-95.349889,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77004,ELGIN THIRD WARD - METRO
-95.35136,29.722085,526,6008035,ROBERTSON STADIUM UH TSU,http://www.ridemetro.org/Pages/PurpleLine.aspx,25077,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.722085,-95.3513599999999,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77004,ROBERTSON STADIUM UH TSU - METRO
-95.341185,29.716114,527,6008036,UH SOUTH UNIVERSITY OAKS,http://www.ridemetro.org/Pages/PurpleLine.aspx,25079,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7161140000001,-95.3411849999999,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77004,UH SOUTH UNIVERSITY OAKS - METRO
-95.336498,29.709386,528,6008037,MACGREGOR PARK MLK,http://www.ridemetro.org/Pages/PurpleLine.aspx,25081,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.7093860000001,-95.3364979999999,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77021,MACGREGOR PARK MLK - METRO
-95.332306,29.696478,529,6008038,PALM CENTER TRANSIT CTR,http://www.ridemetro.org/Pages/PurpleLine.aspx,25085,METRO,"METROPOLITAN TRANSIT AUTHORITY OF HARRIS COUNTY, TEXAS",6008,29.6964780000001,-95.332306,"HOUSTON, TX",7,OPEN,http://www.ridemetro.org/Pages/NewsDownloads.aspx,2015/11/24 00:00:00,GROUND,NOT AVAILABLE,HOUSTON,TX,77021,PALM CENTER TRANSIT CTR - METRO
-90.063473887,29.950178291,530,6032001,Canal Street Station,NOT AVAILABLE,4,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.950178291,-90.063473887,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015/09/25 00:00:00,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,Canal Street Station - NORTA
-90.06367,29.9527,531,6032002,Bienville Station,NOT AVAILABLE,5,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.9527,-90.0636699999999,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015/09/25 00:00:00,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,Bienville Station - NORTA
-90.062778577,29.9557376130001,532,6032003,Toulouse Station,NOT AVAILABLE,6,NORTA,NEW ORLEANS REGIONAL TRANSIT AUTHORITY,6032,29.9557376130001,-90.062778577,"NEW ORLEANS, LA",49,OPEN,http://www.norta.com/Rider-Tools/ETA_and_Real-Time.aspx,2015/09/25 00:00:00,GROUND,NOT AVAILABLE,NEW ORLEANS,LA,70130,Toulouse Station - NORTA
